CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
50483,1,12.0,Mobile Phone,3,2.8903717578961645,E wallet,Female,2.0,3,Fashion,2,Divorced,1.0986122886681098,0,18.0,0.0,2.0794415416798357,2.0794415416798357,5.181783550292085
50484,1,18.0,Mobile Phone,3,2.1972245773362196,Credit Card,Male,2.0,3,Laptop & Accessory,2,Single,1.791759469228055,0,16.0,0.0,2.0794415416798357,1.3862943611198906,5.030437921392435
50485,0,16.0,Mobile Phone,1,3.044522437723423,Debit Card,Male,3.0,3,Grocery,5,Divorced,2.0794415416798357,0,24.0,0.6931471805599453,0.6931471805599453,0.0,5.60947179518496
50486,0,0.0,Mobile Phone,1,2.4849066497880004,Cash on Delivery,Male,2.0,4,Fashion,2,Married,1.0986122886681098,1,16.0,0.0,0.6931471805599453,1.3862943611198906,5.43372200355424
50487,0,8.0,Mobile Phone,1,2.6390573296152584,UPI,Male,2.0,3,Fashion,3,Single,1.6094379124341003,0,21.0,0.0,0.6931471805599453,1.9459101490553132,5.313205979041787
50488,0,1.0,Mobile Phone,3,2.1972245773362196,E wallet,Female,2.0,3,Laptop & Accessory,4,Divorced,1.0986122886681098,1,20.0,2.0794415416798357,2.0794415416798357,1.791759469228055,5.003946305945459
50489,0,7.0,Mobile Phone,2,2.302585092994046,UPI,Male,2.0,3,Mobile Phone,2,Divorced,0.6931471805599453,0,19.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.927253685157205
50490,1,0.0,Computer,1,2.70805020110221,Credit Card,Female,2.0,4,Mobile Phone,3,Divorced,1.0986122886681098,1,14.0,0.0,0.6931471805599453,2.0794415416798357,4.8283137373023015
50491,0,9.0,Computer,1,2.302585092994046,Credit Card,Male,2.0,3,Mobile Phone,2,Divorced,1.0986122886681098,0,11.0,0.6931471805599453,0.6931471805599453,0.0,4.770684624465665
50492,0,24.0,Mobile Phone,3,3.4965075614664802,E wallet,Female,3.0,3,Grocery,3,Divorced,1.3862943611198906,0,14.0,0.6931471805599453,1.6094379124341003,2.8903717578961645,5.575949103146316
50493,0,17.0,Mobile Phone,1,2.3978952727983707,Credit Card,Male,2.0,3,Laptop & Accessory,4,Single,2.3978952727983707,0,12.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,5.075173815233827
50494,0,0.0,Mobile Phone,1,2.1972245773362196,Credit Card,Male,3.0,1,Mobile Phone,5,Single,2.1972245773362196,0,13.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.90527477843843
50495,0,6.0,Mobile Phone,3,1.9459101490553132,Credit Card,Male,2.0,1,Laptop & Accessory,5,Married,1.0986122886681098,0,22.0,0.0,0.6931471805599453,2.1972245773362196,4.948759890378168
50496,0,8.0,Mobile Phone,1,2.70805020110221,Credit Card,Female,2.0,4,Mobile Phone,5,Single,1.0986122886681098,0,11.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.844187086458591
50497,0,9.0,Mobile Phone,3,1.9459101490553132,Debit Card,Male,2.0,3,Laptop & Accessory,2,Divorced,1.0986122886681098,1,14.0,1.0986122886681098,1.6094379124341003,2.4849066497880004,5.093750200806762
50498,0,5.0,Mobile Phone,3,2.995732273553991,Debit Card,Male,3.0,3,Laptop & Accessory,2,Married,1.3862943611198906,0,11.0,0.0,0.6931471805599453,1.3862943611198906,4.976733742420574
50499,0,3.0,Computer,1,2.4849066497880004,Debit Card,Male,3.0,4,Mobile Phone,2,Married,2.3978952727983707,0,12.0,0.0,0.6931471805599453,1.3862943611198906,4.9344739331306915
50500,0,26.0,Mobile Phone,3,2.6390573296152584,E wallet,Female,3.0,4,Fashion,2,Divorced,2.1972245773362196,1,18.0,0.0,0.6931471805599453,1.3862943611198906,5.3471075307174685
50501,0,18.0,Mobile Phone,3,2.772588722239781,E wallet,Male,3.0,3,Fashion,5,Married,1.791759469228055,1,12.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.342334251964811
50502,0,5.0,Mobile Phone,1,2.70805020110221,Credit Card,Female,3.0,1,Laptop & Accessory,3,Divorced,1.9459101490553132,0,12.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,5.030437921392435
50503,0,25.0,Computer,1,3.4657359027997265,Credit Card,Female,2.0,4,Grocery,2,Divorced,1.6094379124341003,0,22.0,0.0,1.0986122886681098,0.0,5.476463551931511
50504,0,10.0,Mobile Phone,3,3.1354942159291497,E wallet,Male,3.0,4,Laptop & Accessory,3,Married,1.791759469228055,0,19.0,0.6931471805599453,0.6931471805599453,0.0,5.099866427824199
50505,0,1.0,Mobile Phone,2,2.70805020110221,Credit Card,Male,3.0,4,Mobile Phone,2,Married,1.0986122886681098,0,13.0,0.0,0.6931471805599453,1.6094379124341003,5.0106352940962555
50506,0,0.0,Mobile Phone,1,1.9459101490553132,Debit Card,Male,2.0,4,Laptop & Accessory,2,Divorced,2.0794415416798357,0,22.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,5.003946305945459
50507,0,17.0,Mobile Phone,1,2.70805020110221,Debit Card,Male,3.0,1,Mobile Phone,2,Divorced,1.3862943611198906,1,24.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.859812404361672
50508,0,15.0,Computer,1,2.70805020110221,Credit Card,Male,2.0,3,Mobile Phone,2,Single,1.9459101490553132,1,14.0,0.0,1.0986122886681098,1.0986122886681098,4.836281906951478
50509,0,9.0,Mobile Phone,2,2.70805020110221,Debit Card,Male,3.0,4,Mobile Phone,5,Divorced,0.6931471805599453,0,21.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.820281565605037
50510,0,0.0,Mobile Phone,3,2.302585092994046,UPI,Male,3.0,3,Laptop & Accessory,5,Divorced,1.0986122886681098,1,18.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.962844630259907
50511,0,8.0,Mobile Phone,1,2.772588722239781,Debit Card,Female,3.0,4,Fashion,3,Divorced,1.0986122886681098,1,20.0,1.0986122886681098,1.791759469228055,2.772588722239781,5.337538079701318
50512,1,9.0,Computer,1,3.4657359027997265,Debit Card,Female,3.0,3,Mobile Phone,4,Married,1.0986122886681098,1,19.0,0.0,2.0794415416798357,2.1972245773362196,4.795790545596741
50513,0,5.0,Computer,1,1.9459101490553132,Debit Card,Male,3.0,3,Mobile Phone,2,Married,0.6931471805599453,0,12.0,0.0,0.6931471805599453,1.0986122886681098,4.820281565605037
50514,0,0.0,Mobile Phone,3,2.3978952727983707,E wallet,Male,2.0,4,Laptop & Accessory,5,Divorced,1.0986122886681098,0,12.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.969813299576001
50515,0,22.0,Mobile Phone,1,1.9459101490553132,Cash on Delivery,Female,2.0,3,Mobile Phone,5,Divorced,1.3862943611198906,0,16.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.919980925828125
50516,0,0.0,Computer,1,2.3978952727983707,Debit Card,Male,3.0,4,Mobile Phone,2,Divorced,0.6931471805599453,0,17.0,0.0,1.3862943611198906,1.6094379124341003,4.890349128221754
50517,0,5.0,Computer,3,2.4849066497880004,Debit Card,Male,2.0,3,Laptop & Accessory,4,Divorced,1.0986122886681098,0,14.0,1.0986122886681098,1.791759469228055,1.3862943611198906,5.111987788356544
50518,0,11.0,Mobile Phone,3,2.772588722239781,E wallet,Male,3.0,4,Mobile Phone,4,Divorced,0.6931471805599453,0,19.0,0.0,0.6931471805599453,1.0986122886681098,4.867534450455582
50519,0,15.0,Mobile Phone,1,2.302585092994046,Debit Card,Female,3.0,1,Laptop & Accessory,2,Divorced,1.3862943611198906,1,13.0,0.0,0.6931471805599453,1.3862943611198906,5.030437921392435
50520,0,4.0,Mobile Phone,1,2.70805020110221,Debit Card,Male,2.0,3,Mobile Phone,2,Divorced,1.6094379124341003,1,19.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.8283137373023015
50521,1,0.0,Mobile Phone,3,1.9459101490553132,Credit Card,Female,3.0,4,Mobile Phone,3,Married,2.0794415416798357,1,19.0,0.0,0.6931471805599453,1.0986122886681098,4.859812404361672
50522,0,26.0,Mobile Phone,3,2.70805020110221,E wallet,Male,3.0,3,Grocery,2,Divorced,1.9459101490553132,0,14.0,0.0,1.0986122886681098,1.3862943611198906,5.389071729816501
50523,0,8.0,Mobile Phone,1,3.4657359027997265,Cash on Delivery,Male,3.0,4,Fashion,4,Divorced,1.6094379124341003,0,16.0,1.3862943611198906,1.6094379124341003,2.1972245773362196,5.3471075307174685
50524,0,10.0,Computer,3,3.332204510175204,Credit Card,Female,3.0,3,Mobile Phone,2,Divorced,1.9459101490553132,0,15.0,0.6931471805599453,0.6931471805599453,0.0,4.875197323201151
50525,0,26.0,Mobile Phone,1,3.4011973816621555,Debit Card,Female,3.0,3,Grocery,2,Single,2.0794415416798357,0,18.0,1.0986122886681098,1.0986122886681098,2.1972245773362196,5.497168225293202
50526,0,16.0,Computer,1,1.9459101490553132,Debit Card,Female,2.0,3,Laptop & Accessory,2,Divorced,1.791759469228055,0,13.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.056245805348308
50527,0,20.0,Mobile Phone,3,2.1972245773362196,E wallet,Female,2.0,3,Laptop & Accessory,2,Divorced,0.6931471805599453,1,22.0,1.791759469228055,2.0794415416798357,2.0794415416798357,4.983606621708336
50528,0,10.0,Computer,3,3.258096538021482,Credit Card,Male,2.0,3,Fashion,4,Single,1.0986122886681098,1,13.0,0.0,0.6931471805599453,2.302585092994046,5.176149732573829
50529,0,23.0,Computer,1,2.1972245773362196,Debit Card,Male,3.0,3,Grocery,5,Married,1.0986122886681098,0,11.0,0.6931471805599453,2.70805020110221,2.0794415416798357,5.634789603169249
50530,0,12.0,Mobile Phone,2,2.1972245773362196,Debit Card,Female,2.0,4,Laptop & Accessory,2,Divorced,2.302585092994046,0,11.0,0.0,0.6931471805599453,1.6094379124341003,5.030437921392435
50531,0,9.0,Mobile Phone,2,2.302585092994046,UPI,Male,2.0,3,Mobile Phone,4,Married,1.6094379124341003,1,11.0,0.0,0.6931471805599453,1.3862943611198906,4.820281565605037
50532,1,0.0,Mobile Phone,1,3.4657359027997265,Debit Card,Male,3.0,3,Mobile Phone,2,Single,1.0986122886681098,1,24.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.859812404361672
50533,0,2.0,Mobile Phone,1,2.70805020110221,Credit Card,Female,3.0,4,Mobile Phone,2,Married,2.0794415416798357,0,14.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.836281906951478
50534,0,17.0,Mobile Phone,1,2.70805020110221,Debit Card,Male,3.0,3,Mobile Phone,5,Divorced,1.0986122886681098,1,13.0,1.0986122886681098,2.0794415416798357,0.6931471805599453,4.844187086458591
50535,0,1.0,Mobile Phone,3,2.4849066497880004,Credit Card,Male,3.0,3,Laptop & Accessory,2,Single,1.0986122886681098,0,14.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.0106352940962555
50536,1,20.0,Computer,1,2.70805020110221,Debit Card,Male,2.0,4,Mobile Phone,2,Married,2.3978952727983707,1,14.0,0.0,0.6931471805599453,0.0,4.8283137373023015
50537,0,16.0,Mobile Phone,1,2.70805020110221,Debit Card,Female,2.0,3,Laptop & Accessory,4,Married,1.791759469228055,0,21.0,0.6931471805599453,0.6931471805599453,0.0,5.003946305945459
50538,1,9.0,Mobile Phone,3,2.1972245773362196,Credit Card,Female,2.0,4,Mobile Phone,3,Single,1.0986122886681098,0,13.0,0.0,0.6931471805599453,1.0986122886681098,4.795790545596741
50539,1,0.0,Mobile Phone,1,3.2188758248682006,UPI,Female,3.0,3,Mobile Phone,2,Single,1.0986122886681098,0,19.0,0.6931471805599453,0.6931471805599453,0.0,4.852030263919617
50540,0,9.0,Mobile Phone,1,3.044522437723423,Debit Card,Male,3.0,3,Laptop & Accessory,2,Divorced,0.6931471805599453,1,17.0,1.6094379124341003,1.6094379124341003,2.4849066497880004,5.117993812416755
50541,0,20.0,Mobile Phone,3,2.1972245773362196,Debit Card,Female,3.0,4,Mobile Phone,2,Single,1.0986122886681098,1,18.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.897839799950911
50542,1,0.0,Mobile Phone,1,2.302585092994046,Debit Card,Female,2.0,3,Laptop & Accessory,3,Divorced,0.6931471805599453,1,19.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.962844630259907
50543,1,4.0,Mobile Phone,1,2.1972245773362196,Debit Card,Female,3.0,5,Mobile Phone,2,Married,1.791759469228055,1,13.0,0.0,0.6931471805599453,0.0,4.859812404361672
50544,0,1.0,Mobile Phone,1,2.70805020110221,Credit Card,Female,3.0,3,Mobile Phone,3,Married,1.9459101490553132,0,18.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,4.8283137373023015
50545,1,2.0,Mobile Phone,1,2.70805020110221,Credit Card,Male,3.0,3,Mobile Phone,5,Divorced,2.1972245773362196,1,21.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,4.8283137373023015
50546,0,0.0,Mobile Phone,1,2.70805020110221,Debit Card,Female,3.0,3,Mobile Phone,3,Single,1.0986122886681098,0,19.0,0.6931471805599453,0.6931471805599453,0.0,4.820281565605037
50547,0,9.0,Mobile Phone,1,2.833213344056216,Debit Card,Male,2.0,3,Mobile Phone,4,Married,1.0986122886681098,0,14.0,0.6931471805599453,0.6931471805599453,0.0,4.795790545596741
50548,0,15.0,Mobile Phone,3,3.044522437723423,Credit Card,Female,3.0,4,Laptop & Accessory,3,Single,2.1972245773362196,0,17.0,0.0,0.6931471805599453,1.3862943611198906,5.093750200806762
50549,0,6.0,Mobile Phone,1,1.9459101490553132,UPI,Male,3.0,4,Mobile Phone,5,Single,1.6094379124341003,1,11.0,0.0,0.6931471805599453,1.0986122886681098,4.859812404361672
50550,0,30.0,Mobile Phone,1,2.4849066497880004,Cash on Delivery,Female,2.0,4,Fashion,4,Married,1.3862943611198906,1,13.0,0.6931471805599453,0.6931471805599453,1.6094379124341003,5.332718793265369
50551,0,4.0,Mobile Phone,3,2.70805020110221,Debit Card,Male,2.0,4,Mobile Phone,3,Divorced,1.6094379124341003,0,15.0,1.3862943611198906,1.791759469228055,1.0986122886681098,4.820281565605037
50552,0,8.0,Mobile Phone,1,3.332204510175204,Debit Card,Female,2.0,3,Laptop & Accessory,2,Divorced,1.0986122886681098,1,25.0,0.0,0.6931471805599453,2.0794415416798357,4.948759890378168
50553,0,22.0,Mobile Phone,1,2.70805020110221,UPI,Female,2.0,3,Fashion,4,Divorced,1.791759469228055,0,11.0,0.0,0.6931471805599453,2.0794415416798357,5.1647859739235145
50554,0,9.0,Mobile Phone,1,3.295836866004329,Credit Card,Male,2.0,3,Mobile Phone,3,Divorced,1.791759469228055,0,17.0,0.0,0.6931471805599453,0.0,4.820281565605037
50555,0,4.0,Computer,3,3.295836866004329,E wallet,Female,2.0,3,Laptop & Accessory,3,Divorced,1.0986122886681098,0,13.0,0.6931471805599453,0.6931471805599453,0.0,5.135798437050262
50556,0,9.0,Mobile Phone,1,2.6390573296152584,UPI,Male,3.0,3,Mobile Phone,2,Single,1.3862943611198906,0,18.0,0.0,0.6931471805599453,0.6931471805599453,4.997212273764115
50557,0,11.0,Mobile Phone,1,1.9459101490553132,Cash on Delivery,Female,3.0,3,Fashion,5,Divorced,1.0986122886681098,0,13.0,1.3862943611198906,1.0986122886681098,2.4849066497880004,5.4680601411351315
50558,0,5.0,Computer,1,2.70805020110221,Debit Card,Female,3.0,4,Mobile Phone,4,Divorced,2.0794415416798357,0,20.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.820281565605037
50559,1,0.0,Mobile Phone,3,2.70805020110221,E wallet,Male,2.0,4,Mobile Phone,4,Divorced,1.0986122886681098,1,18.0,0.0,0.6931471805599453,0.0,4.8283137373023015
50560,0,13.0,Mobile Phone,3,2.833213344056216,E wallet,Male,3.0,4,Fashion,4,Married,1.3862943611198906,0,12.0,0.6931471805599453,0.6931471805599453,0.0,5.288267030694535
50561,0,0.0,Computer,3,1.9459101490553132,Credit Card,Male,2.0,4,Laptop & Accessory,5,Single,1.0986122886681098,0,12.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,4.969813299576001
50562,0,14.0,Mobile Phone,1,2.5649493574615367,Credit Card,Male,2.0,3,Mobile Phone,5,Single,1.3862943611198906,1,13.0,0.6931471805599453,1.0986122886681098,2.8903717578961645,4.997212273764115
50563,0,9.0,Mobile Phone,1,2.70805020110221,Credit Card,Male,3.0,3,Mobile Phone,3,Single,1.791759469228055,0,21.0,1.0986122886681098,1.3862943611198906,2.302585092994046,4.836281906951478
50564,1,9.0,Mobile Phone,3,3.332204510175204,UPI,Male,2.0,4,Mobile Phone,4,Single,1.0986122886681098,1,13.0,0.0,0.6931471805599453,0.0,4.804021044733257
50565,1,0.0,Mobile Phone,1,2.3978952727983707,Cash on Delivery,Male,3.0,3,Mobile Phone,5,Single,1.0986122886681098,0,19.0,0.6931471805599453,0.6931471805599453,0.0,4.875197323201151
50566,0,4.0,Mobile Phone,1,2.9444389791664403,Credit Card,Female,2.0,3,Laptop & Accessory,2,Divorced,0.6931471805599453,1,11.0,0.0,2.1972245773362196,1.791759469228055,5.075173815233827
50567,0,13.0,Computer,1,2.772588722239781,Credit Card,Male,2.0,3,Mobile Phone,4,Married,2.302585092994046,1,14.0,0.0,0.6931471805599453,0.0,4.919980925828125
50568,0,5.0,Mobile Phone,1,2.302585092994046,Credit Card,Female,3.0,3,Laptop & Accessory,5,Divorced,1.0986122886681098,0,12.0,1.9459101490553132,1.9459101490553132,1.3862943611198906,5.123963979403259
50569,1,0.0,Mobile Phone,3,2.302585092994046,Debit Card,Male,2.0,4,Fashion,2,Divorced,1.0986122886681098,1,11.0,1.3862943611198906,1.3862943611198906,2.0794415416798357,5.318119993844216
50570,0,6.0,Mobile Phone,1,1.9459101490553132,Debit Card,Female,2.0,4,Laptop & Accessory,2,Single,0.6931471805599453,0,14.0,0.0,0.6931471805599453,1.6094379124341003,5.135798437050262
50571,1,0.0,Mobile Phone,3,1.9459101490553132,Debit Card,Male,2.0,4,Fashion,3,Divorced,1.9459101490553132,0,11.0,0.6931471805599453,2.4849066497880004,2.0794415416798357,5.332718793265369
50572,0,18.0,Computer,1,2.3978952727983707,Debit Card,Male,2.0,3,Laptop & Accessory,4,Divorced,1.0986122886681098,0,12.0,0.6931471805599453,0.6931471805599453,2.1972245773362196,4.976733742420574
50573,0,9.0,Computer,3,3.295836866004329,Cash on Delivery,Female,2.0,3,Mobile Phone,2,Divorced,1.0986122886681098,0,15.0,0.0,0.6931471805599453,1.0986122886681098,4.812184355372417
50574,0,8.0,Mobile Phone,3,3.2188758248682006,Credit Card,Female,2.0,3,Laptop & Accessory,3,Divorced,1.0986122886681098,0,16.0,0.6931471805599453,0.6931471805599453,0.0,4.990432586778736
50575,0,25.0,Mobile Phone,1,1.9459101490553132,Debit Card,Male,3.0,3,Grocery,2,Divorced,1.3862943611198906,0,15.0,0.6931471805599453,2.0794415416798357,2.1972245773362196,5.605802066295998
50576,1,20.0,Mobile Phone,1,2.70805020110221,Cash on Delivery,Male,2.0,3,Mobile Phone,3,Single,1.791759469228055,0,24.0,0.6931471805599453,0.6931471805599453,0.0,4.836281906951478
50577,0,26.0,Mobile Phone,3,2.1972245773362196,Credit Card,Male,2.0,3,Grocery,3,Married,2.0794415416798357,0,13.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,5.521460917862246
50578,0,3.0,Mobile Phone,3,2.70805020110221,UPI,Male,3.0,3,Fashion,3,Married,1.9459101490553132,0,11.0,1.6094379124341003,2.0794415416798357,2.0794415416798357,5.159055299214529
50579,0,11.0,Computer,3,2.833213344056216,Cash on Delivery,Female,2.0,3,Laptop & Accessory,2,Single,1.0986122886681098,1,13.0,0.0,0.6931471805599453,1.3862943611198906,5.062595033026967
50580,0,8.0,Mobile Phone,3,2.302585092994046,Debit Card,Male,3.0,3,Fashion,2,Married,2.0794415416798357,0,13.0,0.0,0.6931471805599453,2.1972245773362196,5.187385805840755
50581,0,12.0,Mobile Phone,3,2.1972245773362196,Debit Card,Male,2.0,1,Fashion,3,Single,0.6931471805599453,0,18.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,5.19295685089021
50582,1,3.0,Computer,3,3.4339872044851463,Debit Card,Female,3.0,1,Grocery,4,Single,1.791759469228055,1,16.0,0.6931471805599453,1.0986122886681098,0.0,5.4510384535657
50583,0,20.0,Computer,1,3.1354942159291497,Credit Card,Male,3.0,1,Laptop & Accessory,3,Married,1.0986122886681098,1,19.0,0.0,1.0986122886681098,2.0794415416798357,5.0238805208462765
50584,0,9.0,Computer,3,2.70805020110221,Cash on Delivery,Male,2.0,3,Laptop & Accessory,2,Married,1.791759469228055,0,13.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,5.0238805208462765
50585,1,0.0,Computer,1,2.70805020110221,Credit Card,Male,2.0,4,Mobile Phone,5,Single,0.6931471805599453,1,22.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.820281565605037
50586,0,6.0,Computer,3,3.1780538303479458,Debit Card,Male,2.0,3,Grocery,3,Single,1.0986122886681098,0,11.0,0.6931471805599453,1.9459101490553132,0.0,5.616771097666572
50587,1,0.0,Mobile Phone,1,2.70805020110221,Debit Card,Female,3.0,4,Mobile Phone,5,Single,2.0794415416798357,1,20.0,0.6931471805599453,0.6931471805599453,0.0,4.8283137373023015
50588,0,6.0,Mobile Phone,1,2.995732273553991,Debit Card,Female,2.0,3,Mobile Phone,2,Single,1.6094379124341003,0,18.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.912654885736052
50589,0,9.0,Mobile Phone,1,1.9459101490553132,Credit Card,Female,3.0,3,Mobile Phone,2,Married,1.6094379124341003,0,14.0,0.0,0.6931471805599453,1.0986122886681098,4.820281565605037
50590,0,23.0,Mobile Phone,1,1.9459101490553132,Credit Card,Male,3.0,3,Grocery,2,Married,2.3978952727983707,0,22.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,5.616771097666572
50591,0,6.0,Computer,1,1.9459101490553132,UPI,Female,2.0,1,Laptop & Accessory,4,Divorced,1.0986122886681098,1,13.0,0.0,0.6931471805599453,1.0986122886681098,5.049856007249537
50592,0,14.0,Computer,1,2.772588722239781,Credit Card,Male,3.0,3,Others,3,Married,1.3862943611198906,0,15.0,0.6931471805599453,0.6931471805599453,2.4849066497880004,5.68697535633982
50593,0,0.0,Mobile Phone,1,3.1354942159291497,Cash on Delivery,Female,3.0,3,Mobile Phone,4,Divorced,2.3978952727983707,0,14.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,4.859812404361672
50594,0,18.0,Computer,1,3.4011973816621555,Debit Card,Male,2.0,3,Laptop & Accessory,5,Divorced,1.0986122886681098,1,15.0,0.6931471805599453,0.6931471805599453,2.1972245773362196,4.919980925828125
50595,0,20.0,Mobile Phone,3,2.3978952727983707,Debit Card,Female,2.0,3,Laptop & Accessory,2,Single,1.0986122886681098,1,17.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,4.962844630259907
50596,1,9.0,Mobile Phone,1,3.367295829986474,Debit Card,Female,2.0,3,Mobile Phone,3,Divorced,1.791759469228055,1,11.0,0.0,0.6931471805599453,0.6931471805599453,4.804021044733257
50597,0,23.0,Mobile Phone,1,3.4339872044851463,Debit Card,Male,3.0,3,Grocery,3,Divorced,1.6094379124341003,1,18.0,0.0,1.0986122886681098,1.791759469228055,5.484796933490655
50598,0,11.0,Computer,1,2.833213344056216,Credit Card,Male,3.0,3,Mobile Phone,3,Divorced,0.6931471805599453,0,17.0,0.0,0.6931471805599453,1.0986122886681098,4.852030263919617
50599,0,19.0,Mobile Phone,1,2.6390573296152584,Credit Card,Male,3.0,3,Fashion,3,Married,2.0794415416798357,0,13.0,0.0,0.6931471805599453,2.0794415416798357,5.342334251964811
50600,0,0.0,Mobile Phone,1,3.1780538303479458,Credit Card,Female,2.0,4,Laptop & Accessory,3,Married,1.0986122886681098,0,15.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,4.976733742420574
50601,1,0.0,Mobile Phone,1,3.044522437723423,UPI,Male,2.0,4,Mobile Phone,4,Married,1.0986122886681098,1,24.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.927253685157205
50602,0,4.0,Computer,1,1.9459101490553132,Debit Card,Female,3.0,3,Laptop & Accessory,5,Divorced,1.0986122886681098,0,12.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.955827057601261
50603,0,0.0,Computer,1,2.4849066497880004,Debit Card,Male,3.0,3,Mobile Phone,2,Single,1.0986122886681098,0,15.0,0.6931471805599453,0.6931471805599453,0.0,4.718498871295094
50604,0,27.0,Mobile Phone,1,3.1780538303479458,Cash on Delivery,Female,2.0,3,Fashion,3,Divorced,2.302585092994046,0,11.0,0.6931471805599453,0.6931471805599453,2.1972245773362196,5.337538079701318
50605,0,8.0,Mobile Phone,1,3.4657359027997265,Credit Card,Female,2.0,3,Fashion,3,Married,1.0986122886681098,1,11.0,1.0986122886681098,2.3978952727983707,0.6931471805599453,5.3230099791384085
50606,0,3.0,Mobile Phone,1,2.70805020110221,Debit Card,Female,3.0,1,Fashion,5,Divorced,0.6931471805599453,1,12.0,0.0,0.6931471805599453,1.3862943611198906,5.3706380281276624
50607,1,0.0,Mobile Phone,1,2.70805020110221,Credit Card,Female,3.0,4,Mobile Phone,5,Single,1.0986122886681098,1,15.0,0.0,0.6931471805599453,0.0,4.844187086458591
50608,1,0.0,Computer,1,2.70805020110221,Credit Card,Female,2.0,3,Mobile Phone,4,Single,0.6931471805599453,0,17.0,0.0,0.6931471805599453,1.0986122886681098,4.8283137373023015
50609,0,0.0,Mobile Phone,1,2.1972245773362196,Credit Card,Male,2.0,1,Laptop & Accessory,2,Divorced,1.0986122886681098,0,12.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,5.049856007249537
50610,0,0.0,Mobile Phone,1,2.70805020110221,Debit Card,Male,3.0,5,Mobile Phone,5,Divorced,1.0986122886681098,0,15.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.836281906951478
50611,0,21.0,Mobile Phone,1,2.5649493574615367,Debit Card,Male,3.0,4,Laptop & Accessory,3,Single,1.3862943611198906,0,13.0,0.0,1.0986122886681098,1.0986122886681098,4.962844630259907
50612,0,21.0,Mobile Phone,1,2.3978952727983707,Debit Card,Male,3.0,4,Fashion,3,Single,2.1972245773362196,0,14.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,5.351858133476067
50613,0,14.0,Mobile Phone,1,2.6390573296152584,Credit Card,Female,2.0,3,Laptop & Accessory,3,Single,2.0794415416798357,0,14.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.017279836814924
50614,0,12.0,Mobile Phone,1,1.9459101490553132,Debit Card,Female,3.0,4,Grocery,2,Divorced,1.0986122886681098,0,16.0,0.0,2.4849066497880004,1.3862943611198906,5.429345628954441
50615,0,0.0,Mobile Phone,1,2.1972245773362196,Debit Card,Female,2.0,3,Laptop & Accessory,2,Divorced,0.6931471805599453,0,18.0,0.0,1.0986122886681098,1.0986122886681098,4.962844630259907
50616,0,8.0,Mobile Phone,1,2.833213344056216,UPI,Male,2.0,3,Mobile Phone,2,Married,1.0986122886681098,0,20.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.941642422609304
50617,0,15.0,Mobile Phone,3,2.4849066497880004,E wallet,Male,2.0,3,Others,3,Divorced,2.0794415416798357,0,13.0,0.6931471805599453,0.6931471805599453,0.0,5.648974238161206
